"GameID","Datum","Zeit","TableID","Guthaben","Spielstand","Einsatz","Drehrichtung","Ausgang","Ergebnis","Farbe","Gerade","HiLo","Dutzend","Kolonne"
"156","Sonntag, 17. Juli 2016","21:37:02","German- Matias","2776","[4, 5]","9","rechts","verloren","0","grün","null","null","null","null"
"157","Sonntag, 17. Juli 2016","21:37:55","German- Matias","2767","[4, 5, 9]","13","links","verloren","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"158","Sonntag, 17. Juli 2016","21:38:51","German- Matias","2754","[4, 5, 9, 13]","17","rechts","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"159","Sonntag, 17. Juli 2016","21:43:56","Speed - Aksels","2771","[5, 9]","14","links","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"160","Sonntag, 17. Juli 2016","21:44:44","Phoenix Xinran","2757","[5, 9, 14]","19","links","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"161","Sonntag, 17. Juli 2016","21:45:28","Phoenix Xinran","2776","[9]","9","links","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"162","Sonntag, 17. Juli 2016","21:46:10","Phoenix Xinran","2767","[9, 9]","18","rechts","verloren","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"163","Sonntag, 17. Juli 2016","21:46:57","Phoenix Xinran","2749","[9, 9, 18]","27","links","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"164","Sonntag, 17. Juli 2016","21:47:46","Phoenix Xinran","2722","[9, 9, 18, 27]","36","rechts","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"165","Sonntag, 17. Juli 2016","21:48:34","Phoenix Xinran","2758","[9, 18]","27","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"166","Sonntag, 17. Juli 2016","21:49:20","Phoenix Xinran","2731","[9, 18, 27]","36","rechts","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"167","Sonntag, 17. Juli 2016","21:50:11","Phoenix Xinran","2695","[9, 18, 27, 36]","45","links","gewonnen","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"168","Sonntag, 17. Juli 2016","21:50:56","Phoenix Xinran","2740","[18, 27]","45","rechts","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"169","Sonntag, 17. Juli 2016","21:51:45","Phoenix Xinran","2695","[18, 27, 45]","63","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"170","Sonntag, 17. Juli 2016","21:52:33","Phoenix Xinran","2758","[27]","27","rechts","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"171","Sonntag, 17. Juli 2016","21:53:22","Phoenix Xinran","2731","[27, 27]","54","links","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"172","Montag, 18. Juli 2016","21:12:39","Sapphire Room - Mimi","2785","[1, 1, 1, 1, 1]","2","links","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"173","Montag, 18. Juli 2016","21:13:03","Sapphire Room - Mimi","2787","[1, 1, 1]","2","rechts","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"174","Montag, 18. Juli 2016","21:13:43","Sapphire Room - Mimi","2789","[1]","1","links","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"175","Montag, 18. Juli 2016","21:14:25","Sapphire Room - Mimi","2788","[1, 1]","2","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"176","Montag, 18. Juli 2016","21:15:03","Sapphire Room - Mimi","2790","[1, 1, 1, 1, 1]","2","links","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"177","Montag, 18. Juli 2016","21:15:49","Sapphire Room - Mimi","2788","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"178","Montag, 18. Juli 2016","21:16:30","Sapphire Room - Mimi","2791","[1, 1, 1, 1]","2","links","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"179","Montag, 18. Juli 2016","21:17:13","Sapphire Room - Mimi","2793","[1, 1]","2","rechts","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"180","Montag, 18. Juli 2016","21:17:54","Sapphire Room - Mimi","2791","[1, 1, 2]","3","links","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"181","Montag, 18. Juli 2016","21:18:48","Sapphire Room - Mimi","2794","[1]","1","rechts","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"182","Montag, 18. Juli 2016","21:19:15","Sapphire Room - Mimi","2793","[1, 1]","2","links","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"183","Montag, 18. Juli 2016","21:20:00","Sapphire Room - Mimi","2791","[1, 1, 2]","3","rechts","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"184","Montag, 18. Juli 2016","21:20:40","Sapphire Room - Mimi","2794","[1]","1","links","gewonnen","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"185","Montag, 18. Juli 2016","21:21:26","Sapphire Room - Mimi","2795","[1, 1, 1, 1, 1]","2","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"186","Montag, 18. Juli 2016","21:22:02","Sapphire Room - Mimi","2797","[1, 1, 1]","2","links","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"187","Montag, 18. Juli 2016","21:22:55","Sapphire Room - Mimi","2795","[1, 1, 1, 2]","3","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"188","Montag, 18. Juli 2016","21:23:27","Sapphire Room - Mimi","2792","[1, 1, 1, 2, 3]","4","links","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"189","Montag, 18. Juli 2016","21:24:07","Sapphire Room - Mimi","2788","[1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"190","Montag, 18. Juli 2016","21:24:51","Sapphire Room - Mimi","2793","[1, 1, 2, 3]","4","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"191","Montag, 18. Juli 2016","21:25:30","Sapphire Room - Mimi","2789","[1, 1, 2, 3, 4]","5","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"192","Montag, 18. Juli 2016","21:26:10","Sapphire Room - Mimi","2794","[1, 2, 3]","4","rechts","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"193","Montag, 18. Juli 2016","21:26:50","Sapphire Room - Mimi","2790","[1, 2, 3, 4]","5","rechts","verloren","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"194","Montag, 18. Juli 2016","21:27:30","Sapphire Room - Mimi","2785","[1, 2, 3, 4, 5]","6","links","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"195","Montag, 18. Juli 2016","21:28:16","Sapphire Room - Mimi","2779","[1, 2, 3, 4, 5, 6]","7","rechts","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"196","Montag, 18. Juli 2016","21:31:14","Iris - Debora","2772","[1, 2, 3, 4, 5, 6, 7]","8","rechts","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"197","Montag, 18. Juli 2016","21:32:01","Iris - Debora","2764","[1, 2, 3, 4, 5, 6, 7, 8]","9","links","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"198","Montag, 18. Juli 2016","21:32:46","Iris - Debora","2773","[2, 3, 4, 5, 6, 7]","9","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"199","Montag, 18. Juli 2016","21:33:37","Iris - Debora","2764","[2, 3, 4, 5, 6, 7, 9]","11","links","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"200","Montag, 18. Juli 2016","21:34:22","Iris - Debora","2753","[2, 3, 4, 5, 6, 7, 9, 11]","13","rechts","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"201","Montag, 18. Juli 2016","21:35:06","Iris - Debora","2766","[3, 4, 5, 6, 7, 9]","12","links","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"202","Montag, 18. Juli 2016","21:35:51","Iris - Debora","2778","[4, 5, 6, 7]","11","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"203","Montag, 18. Juli 2016","21:36:40","Iris - Debora","2767","[4, 5, 6, 7, 11]","15","links","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"204","Montag, 18. Juli 2016","21:37:20","Iris - Debora","2752","[4, 5, 6, 7, 11, 15]","19","rechts","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"205","Montag, 18. Juli 2016","21:41:47","Prestige - Gledisa","2733","[4, 5, 6, 7, 11, 15, 19]","23","links","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"206","Montag, 18. Juli 2016","21:42:49","Prestige - Gledisa","2756","[5, 6, 7, 11, 15]","20","rechts","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"207","Montag, 18. Juli 2016","21:43:43","Prestige - Gledisa","2776","[6, 7, 11]","17","links","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"208","Montag, 18. Juli 2016","21:44:37","Prestige - Gledisa","2759","[6, 7, 11, 17]","23","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"209","Montag, 18. Juli 2016","21:45:25","Prestige - Gledisa","2782","[7, 11]","18","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"210","Montag, 18. Juli 2016","21:46:21","Prestige - Gledisa","2764","[7, 11, 18]","25","rechts","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"211","Montag, 18. Juli 2016","21:47:12","Prestige - Gledisa","2789","[11]","11","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"212","Montag, 18. Juli 2016","21:49:22","Iris - Debora","2800","[1, 1, 1, 1, 1]","2","rechts","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"213","Montag, 18. Juli 2016","21:50:08","Iris - Debora","2798","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"214","Montag, 18. Juli 2016","21:50:53","Iris - Debora","2801","[1, 1, 1, 1]","2","rechts","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"215","Montag, 18. Juli 2016","21:51:41","Iris - Debora","2803","[1, 1]","2","links","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"216","Montag, 18. Juli 2016","21:52:27","Iris - Debora","2805","[1, 1, 1, 1, 1]","2","rechts","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"217","Montag, 18. Juli 2016","21:53:15","Iris - Debora","2807","[1, 1, 1]","2","links","verloren","0","grün","null","null","null","null"
"218","Montag, 18. Juli 2016","21:53:55","Iris - Debora","2805","[1, 1, 1, 2]","3","rechts","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"219","Montag, 18. Juli 2016","21:54:41","Iris - Debora","2802","[1, 1, 1, 2, 3]","4","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"220","Montag, 18. Juli 2016","21:55:26","Iris - Debora","2806","[1, 1, 2]","3","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"221","Montag, 18. Juli 2016","21:56:14","Iris - Debora","2803","[1, 1, 2, 3]","4","links","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"222","Montag, 18. Juli 2016","21:57:04","Iris - Debora","2807","[1, 2]","3","rechts","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"223","Montag, 18. Juli 2016","21:57:48","Iris - Debora","2804","[1, 2, 3]","4","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"224","Montag, 18. Juli 2016","21:58:34","Iris - Debora","2808","[2]","2","rechts","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"225","Dienstag, 19. Juli 2016","20:08:34","Diamond - Hazel","2810","[1, 1, 1, 1, 1]","2","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"226","Dienstag, 19. Juli 2016","20:09:22","Diamond - Hazel","2808","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"227","Dienstag, 19. Juli 2016","20:10:10","Diamond - Hazel","2811","[1, 1, 1, 1]","2","links","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"228","Dienstag, 19. Juli 2016","20:10:59","Diamond - Hazel","2809","[1, 1, 1, 1, 2]","3","rechts","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"229","Dienstag, 19. Juli 2016","20:11:46","Diamond - Hazel","2806","[1, 1, 1, 1, 2, 3]","4","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"230","Dienstag, 19. Juli 2016","20:12:34","Diamond - Hazel","2810","[1, 1, 1, 2]","3","rechts","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"231","Dienstag, 19. Juli 2016","20:13:24","Diamond - Hazel","2807","[1, 1, 1, 2, 3]","4","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"232","Dienstag, 19. Juli 2016","20:14:13","Diamond - Hazel","2803","[1, 1, 1, 2, 3, 4]","5","rechts","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"233","Dienstag, 19. Juli 2016","20:15:55","Prestige -  Zanna","2798","[1, 1, 1, 2, 3, 4, 5]","6","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"234","Dienstag, 19. Juli 2016","20:16:42","Prestige -  Zanna","2804","[1, 1, 2, 3, 4]","5","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"235","Dienstag, 19. Juli 2016","20:17:35","Prestige -  Zanna","2809","[1, 2, 3]","4","rechts","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"236","Dienstag, 19. Juli 2016","20:18:27","Prestige -  Zanna","2813","[2]","2","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"237","Dienstag, 19. Juli 2016","20:19:16","Prestige -  Zanna","2815","[1, 1, 1, 1, 1]","2","rechts","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"238","Dienstag, 19. Juli 2016","20:20:10","Prestige -  Zanna","2813","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"239","Dienstag, 19. Juli 2016","20:21:01","Prestige -  Zanna","2816","[1, 1, 1, 1]","2","rechts","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"240","Dienstag, 19. Juli 2016","20:21:55","Prestige -  Zanna","2818","[1, 1]","2","links","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"241","Dienstag, 19. Juli 2016","20:22:44","Prestige -  Zanna","2820","[1, 1, 1, 1, 1]","2","rechts","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"242","Dienstag, 19. Juli 2016","20:23:37","Prestige -  Zanna","2818","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"243","Dienstag, 19. Juli 2016","20:24:25","Prestige -  Zanna","2821","[1, 1, 1, 1]","2","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"244","Dienstag, 19. Juli 2016","20:25:23","Prestige -  Zanna","2823","[1, 1]","2","links","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"245","Dienstag, 19. Juli 2016","20:26:12","Prestige -  Zanna","2821","[1, 1, 2]","3","rechts","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"246","Dienstag, 19. Juli 2016","20:27:07","Prestige -  Zanna","2818","[1, 1, 2, 3]","4","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"247","Dienstag, 19. Juli 2016","20:28:04","Prestige -  Zanna","2822","[1, 2]","3","links","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"248","Freitag, 22. Juli 2016","08:01:08","Speed Eloiza","2825","[1, 1, 1, 1, 1]","2","rechts","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"249","Freitag, 22. Juli 2016","08:01:39","Speed Eloiza","2827","[1, 1, 1]","2","links","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"250","Freitag, 22. Juli 2016","08:02:14","Speed Eloiza","2825","[1, 1, 1, 2]","3","rechts","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"251","Freitag, 22. Juli 2016","08:02:53","Speed Eloiza","2822","[1, 1, 1, 2, 3]","4","links","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"252","Freitag, 22. Juli 2016","08:05:28","Diamond Doris","2818","[1, 1, 1, 2, 3, 4]","5","links","gewonnen","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"253","Freitag, 22. Juli 2016","08:06:16","Diamond Doris","2823","[1, 1, 2, 3]","4","rechts","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"254","Freitag, 22. Juli 2016","08:06:59","Diamond Doris","2819","[1, 1, 2, 3, 4]","5","links","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"255","Freitag, 22. Juli 2016","08:07:47","Diamond Doris","2814","[1, 1, 2, 3, 4, 5]","6","rechts","verloren","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"256","Freitag, 22. Juli 2016","08:08:37","Vesta Sandija","2808","[1, 1, 2, 3, 4, 5, 6]","7","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"257","Freitag, 22. Juli 2016","08:09:16","Vesta Sandija","2815","[1, 2, 3, 4, 5]","6","rechts","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"258","Freitag, 22. Juli 2016","08:10:06","Vesta Sandija","2821","[2, 3, 4]","6","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"259","Freitag, 22. Juli 2016","08:10:47","Vesta Sandija","2815","[2, 3, 4, 6]","8","rechts","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"260","Freitag, 22. Juli 2016","08:11:32","Vesta Sandija","2807","[2, 3, 4, 6, 8]","10","links","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"261","Freitag, 22. Juli 2016","08:12:19","Vesta Sandija","2817","[3, 4, 6]","9","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"262","Freitag, 22. Juli 2016","08:13:04","Vesta Sandija","2826","[4]","4","links","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"263","Freitag, 22. Juli 2016","08:13:49","Vesta Sandija","2822","[4, 4]","8","rechts","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"264","Freitag, 22. Juli 2016","08:14:34","Vesta Sandija","2814","[4, 4, 8]","12","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"265","Freitag, 22. Juli 2016","08:16:42","Sapphira Nelly","2802","[4, 4, 8, 12]","16","rechts","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"266","Freitag, 22. Juli 2016","08:17:23","Sapphira Nelly","2786","[4, 4, 8, 12, 16]","20","links","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"267","Freitag, 22. Juli 2016","08:18:10","Sapphira Nelly","2806","[4, 8, 12]","16","rechts","verloren","0","grün","null","null","null","null"
"268","Freitag, 22. Juli 2016","08:18:50","Sapphira Nelly","2790","[4, 8, 12, 16]","20","links","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"269","Freitag, 22. Juli 2016","08:19:36","Sapphira Nelly","2770","[4, 8, 12, 16, 20]","24","rechts","verloren","0","grün","null","null","null","null"
"270","Freitag, 22. Juli 2016","08:20:13","Sapphira Nelly","2746","[4, 8, 12, 16, 20, 24]","28","links","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"271","Freitag, 22. Juli 2016","08:20:56","Sapphira Nelly","2718","[4, 8, 12, 16, 20, 24, 28]","32","rechts","gewonnen","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"272","Freitag, 22. Juli 2016","08:21:39","Sapphira Nelly","2750","[8, 12, 16, 20, 24]","32","links","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"273","Freitag, 22. Juli 2016","08:22:22","Sapphira Nelly","2782","[12, 16, 20]","32","rechts","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"274","Freitag, 22. Juli 2016","08:23:33","Pearl Georgia","2750","[12, 16, 20, 32]","44","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"275","Freitag, 22. Juli 2016","08:24:23","Pearl Georgia","2794","[16, 20]","36","rechts","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"276","Freitag, 22. Juli 2016","08:25:14","Pearl Georgia","2830","[1, 1, 1, 1, 1]","2","links","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"277","Freitag, 22. Juli 2016","08:26:05","Pearl Georgia","2828","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"278","Freitag, 22. Juli 2016","08:26:57","Pearl Georgia","2825","[1, 1, 1, 1, 1, 2, 3]","4","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"279","Freitag, 22. Juli 2016","08:27:46","Pearl Georgia","2821","[1, 1, 1, 1, 1, 2, 3, 4]","5","rechts","verloren","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"280","Freitag, 22. Juli 2016","08:29:19","Pearl Georgia","2816","[1, 1, 1, 1, 1, 2, 3, 4, 5]","6","rechts","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"281","Freitag, 22. Juli 2016","08:30:23","Pearl Georgia","2810","[1, 1, 1, 1, 1, 2, 3, 4, 5, 6]","7","links","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"282","Freitag, 22. Juli 2016","08:30:50","Pearl Georgia","2803","[1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7]","8","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"283","Freitag, 22. Juli 2016","08:31:39","Pearl Roma","2811","[1, 1, 1, 1, 2, 3, 4, 5, 6]","7","links","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
